i;date;currency;open;high;low;close;volume
3334;2023-11-13 12:00:00;IBM;148.1400;148.1500;147.8500;147.8800;60436
3335;2023-11-13 11:45:00;IBM;147.9980;148.2000;147.9800;148.1500;46877
3336;2023-11-13 11:30:00;IBM;147.9850;148.1900;147.8000;147.9850;68195
3337;2023-11-13 11:15:00;IBM;147.9300;147.9850;147.6800;147.9850;71572
3338;2023-11-13 11:00:00;IBM;147.7650;147.9550;147.6800;147.9000;56360
3339;2023-11-13 10:45:00;IBM;147.7250;147.8300;147.6600;147.7700;66942
3340;2023-11-13 10:30:00;IBM;147.5200;147.8300;147.4800;147.7200;71360
3341;2023-11-13 10:15:00;IBM;147.5900;147.6350;147.3500;147.5050;59906
3342;2023-11-13 10:00:00;IBM;147.5950;147.7540;147.4000;147.5900;86475
3343;2023-11-13 09:45:00;IBM;148.2300;148.2400;147.5800;147.5800;76028
3344;2023-11-13 09:30:00;IBM;148.4600;148.4900;147.7200;148.2500;199451
3345;2023-11-13 09:15:00;IBM;148.7000;148.7000;148.3800;148.3800;202
3346;2023-11-13 09:00:00;IBM;148.6000;148.7800;148.4100;148.5200;662
3347;2023-11-13 08:45:00;IBM;148.5800;148.5800;148.4000;148.4100;225
3348;2023-11-13 08:30:00;IBM;148.7000;148.7100;148.4200;148.5000;586
3349;2023-11-13 08:15:00;IBM;148.8100;148.9500;148.7500;148.8000;137
3350;2023-11-13 08:00:00;IBM;148.8300;149.0200;148.3450;148.7800;1387
3351;2023-11-13 07:45:00;IBM;148.5400;148.5400;148.5400;148.5400;2
3352;2023-11-13 07:30:00;IBM;148.5800;148.6800;148.5000;148.5200;53
3353;2023-11-13 07:15:00;IBM;148.7800;148.7800;148.6300;148.6300;230
3354;2023-11-13 07:00:00;IBM;148.9600;148.9800;148.7000;148.8000;314
3355;2023-11-13 06:30:00;IBM;148.7300;148.7600;148.6500;148.6600;35
3356;2023-11-13 05:45:00;IBM;148.7600;148.7600;148.7600;148.7600;1
3357;2023-11-13 05:15:00;IBM;148.7400;148.7400;148.7400;148.7400;1
3358;2023-11-13 05:00:00;IBM;148.8300;148.8300;148.8300;148.8300;1
3359;2023-11-13 04:30:00;IBM;148.8400;148.8400;148.8300;148.8300;8
3360;2023-11-13 04:15:00;IBM;148.8400;148.8400;148.8400;148.8400;7
3361;2023-11-13 04:00:00;IBM;148.8400;149.0200;148.8400;148.9600;177
3362;2023-11-10 19:45:00;IBM;148.8100;148.9800;148.7100;148.9800;104
3363;2023-11-10 19:30:00;IBM;148.8200;148.8200;148.8000;148.8000;3
3364;2023-11-10 19:15:00;IBM;148.8100;148.9700;148.8100;148.9000;73
3365;2023-11-10 19:00:00;IBM;149.0200;149.0200;148.8000;148.9000;521646
3366;2023-11-10 18:45:00;IBM;148.7940;148.7940;148.7940;148.7940;5
3367;2023-11-10 18:30:00;IBM;149.0200;149.0200;148.9000;148.9800;521960
3368;2023-11-10 18:15:00;IBM;148.8900;148.8900;148.8900;148.8900;4
3369;2023-11-10 18:00:00;IBM;148.7900;148.7900;148.7870;148.7870;84
3370;2023-11-10 17:45:00;IBM;148.9200;148.9200;148.7000;148.7900;280
3371;2023-11-10 17:30:00;IBM;148.9200;148.9200;148.9200;148.9200;43
3372;2023-11-10 17:15:00;IBM;148.9200;149.0200;148.9200;148.9200;219
3373;2023-11-10 17:00:00;IBM;148.9200;148.9200;148.9200;148.9200;2
3374;2023-11-10 16:45:00;IBM;149.0200;149.0400;148.9200;148.9200;1413
3375;2023-11-10 16:30:00;IBM;149.0200;149.0200;149.0200;149.0200;20
3376;2023-11-10 16:15:00;IBM;149.0200;149.0200;149.0000;149.0200;8288
3377;2023-11-10 16:00:00;IBM;149.0200;149.3800;148.7600;149.0200;1657937
3378;2023-11-10 15:45:00;IBM;148.8650;149.1700;148.8400;149.0200;400571
3379;2023-11-10 15:30:00;IBM;148.8650;149.0000;148.7300;148.8700;165724
3380;2023-11-10 15:15:00;IBM;148.7550;148.8800;148.7000;148.8500;103596
3381;2023-11-10 15:00:00;IBM;148.5250;148.8300;148.5000;148.7650;151422
3382;2023-11-10 14:45:00;IBM;148.5100;148.6100;148.4300;148.5200;74160
3383;2023-11-10 14:30:00;IBM;148.5400;148.5500;148.4000;148.5100;53369
3384;2023-11-10 14:15:00;IBM;148.4700;148.5950;148.4700;148.5200;60870
3385;2023-11-10 14:00:00;IBM;148.4640;148.5000;148.3500;148.4600;52802
3386;2023-11-10 13:45:00;IBM;148.4900;148.5500;148.4200;148.4600;57987
3387;2023-11-10 13:30:00;IBM;148.4300;148.5300;148.4100;148.5020;81504
3388;2023-11-10 13:15:00;IBM;148.3240;148.5500;148.3000;148.4200;53880
3389;2023-11-10 13:00:00;IBM;148.5600;148.5800;148.2600;148.3150;46086
3390;2023-11-10 12:45:00;IBM;148.4350;148.6600;148.3700;148.5800;80329
3391;2023-11-10 12:30:00;IBM;148.0200;148.6000;148.0200;148.4700;158586
3392;2023-11-10 12:15:00;IBM;147.7870;148.1100;147.7750;148.0100;142355
3393;2023-11-10 12:00:00;IBM;147.6600;147.8300;147.6400;147.7950;52293
3394;2023-11-10 11:45:00;IBM;147.6350;147.7000;147.5200;147.6600;34706
3395;2023-11-10 11:30:00;IBM;147.5400;147.6430;147.4670;147.6400;72385
3396;2023-11-10 11:15:00;IBM;147.5900;147.6900;147.4440;147.5600;45350
3397;2023-11-10 11:00:00;IBM;147.4400;147.6700;147.1800;147.5900;82879
3398;2023-11-10 10:45:00;IBM;147.1700;147.5000;147.1600;147.4300;84858
3399;2023-11-10 10:30:00;IBM;147.2430;147.2430;146.8500;147.1700;76585
3400;2023-11-10 10:15:00;IBM;147.3900;147.5000;147.2100;147.2300;80822
3401;2023-11-10 10:00:00;IBM;147.4200;147.5400;147.3000;147.3770;70377
3402;2023-11-10 09:45:00;IBM;147.8450;147.8450;147.3800;147.4600;75427
3403;2023-11-10 09:30:00;IBM;147.4400;147.8400;146.8800;147.8150;194096
3404;2023-11-10 09:15:00;IBM;146.9000;147.7200;146.9000;147.5700;1881
3405;2023-11-10 09:00:00;IBM;146.8800;146.8800;146.8800;146.8800;44
3406;2023-11-10 08:45:00;IBM;146.8400;146.9800;146.8400;146.8800;221
3407;2023-11-10 08:30:00;IBM;146.9800;148.1000;146.6200;148.1000;63
3408;2023-11-10 08:15:00;IBM;146.5400;146.9800;146.5400;146.9800;39
3409;2023-11-10 08:00:00;IBM;146.3000;146.9600;146.2400;146.7800;228
3410;2023-11-10 07:45:00;IBM;146.6200;146.7800;146.6200;146.7800;133
3411;2023-11-10 07:30:00;IBM;146.6600;146.7400;146.5800;146.7400;284
3412;2023-11-10 07:00:00;IBM;146.5000;146.6800;146.3000;146.3000;167
3413;2023-11-10 06:15:00;IBM;146.5100;146.5100;146.5100;146.5100;5
3414;2023-11-10 06:00:00;IBM;146.5100;146.5100;146.5100;146.5100;5
3415;2023-11-10 05:30:00;IBM;146.5000;146.5100;146.3000;146.5100;70
3416;2023-11-10 05:15:00;IBM;146.5100;146.6300;146.3000;146.3000;38
3417;2023-11-10 04:45:00;IBM;146.8600;146.8700;146.5800;146.5800;27
3418;2023-11-10 04:00:00;IBM;146.4200;146.4200;146.4200;146.4200;16
3419;2023-11-09 19:45:00;IBM;146.1100;146.6100;146.1100;146.6100;3
3420;2023-11-09 19:30:00;IBM;146.4500;146.5000;146.1100;146.1100;103
3421;2023-11-09 19:00:00;IBM;146.6200;146.6200;146.6200;146.6200;551135
3422;2023-11-09 18:45:00;IBM;146.2800;146.6200;146.2800;146.6200;106
3423;2023-11-09 18:30:00;IBM;146.6200;146.7000;146.1000;146.4200;551213
3424;2023-11-09 17:30:00;IBM;146.1000;149.0300;146.1000;149.0300;6
3425;2023-11-09 17:15:00;IBM;146.6200;146.7600;146.3700;146.3800;447
3426;2023-11-09 17:00:00;IBM;146.8800;146.9380;146.6300;146.9380;425
3427;2023-11-09 16:45:00;IBM;146.6200;146.7000;146.6200;146.7000;46
3428;2023-11-09 16:30:00;IBM;146.7000;146.9400;146.6800;146.6800;145
3429;2023-11-09 16:15:00;IBM;146.6200;146.7000;146.3800;146.7000;1485
3430;2023-11-09 16:00:00;IBM;146.6300;146.9700;146.3400;146.7800;1739482
3431;2023-11-09 15:45:00;IBM;146.4300;146.7600;146.3450;146.6300;469638
3432;2023-11-09 15:30:00;IBM;146.4300;146.6100;146.3900;146.4300;203108
3433;2023-11-09 15:15:00;IBM;146.3600;146.5400;146.3100;146.4200;139257
3434;2023-11-09 15:00:00;IBM;145.9750;146.4300;145.9300;146.3500;147787
3435;2023-11-09 14:45:00;IBM;145.8300;146.0300;145.8300;145.9900;67477
3436;2023-11-09 14:30:00;IBM;146.1100;146.2100;145.8300;145.8800;63189
3437;2023-11-09 14:15:00;IBM;145.8500;146.2900;145.8200;146.1400;112106
3438;2023-11-09 14:00:00;IBM;146.0900;146.0900;145.7400;145.8500;104040
3439;2023-11-09 13:45:00;IBM;146.0800;146.1900;146.0200;146.1000;57603
3440;2023-11-09 13:30:00;IBM;146.2800;146.3900;146.0600;146.0900;76309
3441;2023-11-09 13:15:00;IBM;146.4400;146.4400;146.2700;146.3300;54817
3442;2023-11-09 13:00:00;IBM;146.7800;146.7800;146.1300;146.4700;70640
3443;2023-11-09 12:45:00;IBM;146.6700;146.8100;146.6300;146.7500;52087
3444;2023-11-09 12:30:00;IBM;146.6400;146.6900;146.5950;146.6800;48531
3445;2023-11-09 12:15:00;IBM;146.6600;146.7700;146.6000;146.6470;48840
3446;2023-11-09 12:00:00;IBM;146.5800;146.7700;146.4500;146.6700;86614
3447;2023-11-09 11:45:00;IBM;146.6200;146.9900;146.5200;146.5500;100495
3448;2023-11-09 11:30:00;IBM;146.5930;146.7900;146.5400;146.6400;59202
3449;2023-11-09 11:15:00;IBM;146.6350;146.7700;146.5900;146.6100;53614
3450;2023-11-09 11:00:00;IBM;146.5300;146.7950;146.5300;146.6300;62783
3451;2023-11-09 10:45:00;IBM;146.4950;146.6660;146.4800;146.5400;76557
3452;2023-11-09 10:30:00;IBM;146.4500;146.6300;146.2500;146.4950;63373
3453;2023-11-09 10:15:00;IBM;146.5150;146.5800;146.2900;146.4600;51281
3454;2023-11-09 10:00:00;IBM;146.2000;146.5250;145.6600;146.5000;187839
3455;2023-11-09 09:45:00;IBM;145.5250;146.2700;145.2800;146.2000;115798
3456;2023-11-09 09:30:00;IBM;146.5500;146.5900;145.4600;145.5250;195451
3457;2023-11-09 09:15:00;IBM;146.7200;146.7200;146.5000;146.5500;507
3458;2023-11-09 09:00:00;IBM;146.7200;146.7200;146.5100;146.6000;317
3459;2023-11-09 08:45:00;IBM;146.5000;146.6000;146.1900;146.1900;303
3460;2023-11-09 08:30:00;IBM;146.5000;146.5000;146.3520;146.3700;385
3461;2023-11-09 08:15:00;IBM;146.3800;146.5500;146.3000;146.5500;603
3462;2023-11-09 08:00:00;IBM;146.4700;148.0300;146.1200;146.4700;1051
3463;2023-11-09 07:45:00;IBM;146.4200;146.5500;146.3800;146.3800;32
3464;2023-11-09 07:30:00;IBM;146.5800;146.5800;146.5800;146.5800;15
3465;2023-11-09 07:15:00;IBM;146.5500;146.5700;146.4800;146.5700;46
3466;2023-11-09 07:00:00;IBM;146.7700;146.7700;146.4000;146.5500;456
3467;2023-11-09 06:45:00;IBM;146.5600;146.5600;146.5600;146.5600;2
3468;2023-11-09 06:15:00;IBM;146.5200;146.5200;146.5200;146.5200;1
3469;2023-11-09 06:00:00;IBM;146.6200;146.6200;146.5600;146.5600;145
3470;2023-11-09 05:15:00;IBM;146.6400;146.6400;146.6000;146.6000;36
3471;2023-11-09 05:00:00;IBM;146.6600;146.7100;146.6000;146.7100;98
3472;2023-11-09 04:45:00;IBM;146.3800;146.8700;146.3700;146.6900;224
3473;2023-11-09 04:30:00;IBM;146.3800;146.3800;146.3800;146.3800;14
3474;2023-11-09 04:15:00;IBM;146.3700;146.3700;146.3700;146.3700;3
3475;2023-11-09 04:00:00;IBM;146.6800;146.6800;146.0200;146.1500;108
3476;2023-11-08 19:45:00;IBM;146.2750;146.3340;146.2670;146.3280;94
3477;2023-11-08 19:30:00;IBM;146.3240;146.3340;146.2670;146.2690;121
3478;2023-11-08 19:15:00;IBM;146.3340;146.3340;146.1390;146.3180;84
3479;2023-11-08 19:00:00;IBM;146.3730;146.3730;146.3170;146.3380;620483
3480;2023-11-08 18:30:00;IBM;146.3730;146.3730;146.2380;146.3180;620425
3481;2023-11-08 18:15:00;IBM;146.3440;146.3440;146.0400;146.3280;623
3482;2023-11-08 18:00:00;IBM;146.3340;146.3340;146.2180;146.2190;162
3483;2023-11-08 17:45:00;IBM;146.3440;146.3440;146.2570;146.2590;16
3484;2023-11-08 17:30:00;IBM;146.3440;146.3440;146.3360;146.3380;28
3485;2023-11-08 17:15:00;IBM;146.3440;146.3440;146.2970;146.2980;211
3486;2023-11-08 17:00:00;IBM;146.3440;146.3440;146.1880;146.3280;159
3487;2023-11-08 16:45:00;IBM;146.2750;146.3640;146.0200;146.0210;8
3488;2023-11-08 16:30:00;IBM;146.0270;146.2750;146.0200;146.2690;7
3489;2023-11-08 16:15:00;IBM;146.3730;146.4130;146.0200;146.0210;20
3490;2023-11-08 16:00:00;IBM;146.3830;146.6600;146.2670;146.2690;2115168
3491;2023-11-08 15:45:00;IBM;146.6500;146.6500;146.2770;146.3770;408859
3492;2023-11-08 15:30:00;IBM;146.1160;146.6700;146.0300;146.6440;175830
3493;2023-11-08 15:15:00;IBM;146.2110;146.2250;146.0790;146.1200;99314
3494;2023-11-08 15:00:00;IBM;146.1160;146.2250;146.0600;146.1990;79613
3495;2023-11-08 14:45:00;IBM;146.2130;146.2840;146.0610;146.1010;67008
3496;2023-11-08 14:30:00;IBM;146.1860;146.2940;146.0690;146.2090;80971
3497;2023-11-08 14:15:00;IBM;146.1560;146.2550;146.1390;146.1850;133276
3498;2023-11-08 14:00:00;IBM;146.1560;146.3040;146.1290;146.1500;52418
3499;2023-11-08 13:45:00;IBM;146.3640;146.3640;146.1190;146.1640;55951
3500;2023-11-08 13:30:00;IBM;146.2450;146.4620;146.2380;146.3480;52909
3501;2023-11-08 13:15:00;IBM;146.2550;146.2650;146.1290;146.2290;40742
3502;2023-11-08 13:00:00;IBM;146.3340;146.5120;146.2280;146.2390;77677
3503;2023-11-08 12:45:00;IBM;146.1660;146.4030;146.1390;146.3230;83133
3504;2023-11-08 12:30:00;IBM;146.0420;146.2050;145.9260;146.1600;74764
3505;2023-11-08 12:15:00;IBM;146.1160;146.2250;146.0200;146.0510;49376
3506;2023-11-08 12:00:00;IBM;146.3640;146.3830;145.9410;146.1300;74399
3507;2023-11-08 11:45:00;IBM;146.4920;146.5710;146.2870;146.3380;86123
3508;2023-11-08 11:30:00;IBM;146.6500;146.7100;146.4550;146.4810;85749
3509;2023-11-08 11:15:00;IBM;146.8680;146.9220;146.5920;146.6440;75795
3510;2023-11-08 11:00:00;IBM;146.7100;146.9570;146.6730;146.8820;67351
3511;2023-11-08 10:45:00;IBM;146.9370;146.9770;146.5740;146.6940;116101
3512;2023-11-08 10:30:00;IBM;147.5110;147.6000;146.8700;146.9310;107377
3513;2023-11-08 10:15:00;IBM;147.8170;147.8170;147.4830;147.5050;100447
3514;2023-11-08 10:00:00;IBM;147.8740;148.0050;147.6710;147.8160;123164
3515;2023-11-08 09:45:00;IBM;147.6890;148.0000;147.6810;147.8660;169268
3516;2023-11-08 09:30:00;IBM;147.5800;147.8760;147.3450;147.6530;204044
3517;2023-11-08 09:15:00;IBM;147.3130;147.6090;147.3050;147.6030;800
3518;2023-11-08 09:00:00;IBM;147.2240;147.3330;147.2070;147.3270;56
3519;2023-11-08 08:45:00;IBM;147.3330;147.3330;147.2160;147.2180;7
3520;2023-11-08 08:30:00;IBM;147.3330;147.3330;147.3150;147.3270;102
3521;2023-11-08 08:15:00;IBM;147.2140;147.2140;147.2070;147.2080;10
3522;2023-11-08 08:00:00;IBM;146.9370;147.7680;146.9300;147.3070;146
3523;2023-11-08 07:45:00;IBM;147.1450;147.1450;147.1370;147.1390;19
3524;2023-11-08 07:30:00;IBM;147.0850;147.0850;147.0780;147.0790;30
3525;2023-11-08 07:15:00;IBM;147.1940;147.1940;147.1270;147.1290;11
3526;2023-11-08 07:00:00;IBM;147.3330;147.3330;147.2070;147.2080;7
3527;2023-11-08 06:45:00;IBM;147.3030;147.3030;147.2950;147.2970;8
3528;2023-11-08 06:15:00;IBM;147.0660;147.0660;147.0580;147.0600;5
3529;2023-11-08 06:00:00;IBM;147.4020;147.4020;147.3940;147.3960;2
3530;2023-11-08 05:45:00;IBM;147.1650;147.1650;147.1570;147.1590;2
3531;2023-11-08 05:00:00;IBM;147.3920;147.4120;147.3840;147.4060;200
3532;2023-11-08 04:45:00;IBM;147.3920;147.4120;147.3840;147.4060;40
3533;2023-11-08 04:30:00;IBM;146.9270;146.9270;146.8900;146.9110;28
3534;2023-11-08 04:00:00;IBM;147.1450;147.5700;146.7710;146.9110;114
3535;2023-11-07 19:45:00;IBM;147.0160;147.0160;147.0090;147.0100;1
3536;2023-11-07 19:30:00;IBM;147.1940;147.1940;147.1870;147.1880;5
3537;2023-11-07 19:15:00;IBM;147.0160;147.0160;147.0090;147.0100;1
3538;2023-11-07 19:00:00;IBM;147.1650;147.1650;147.1570;147.1590;458364
3539;2023-11-07 18:45:00;IBM;146.9870;146.9870;146.9790;146.9810;5
3540;2023-11-07 18:30:00;IBM;147.1650;147.2040;146.8410;146.9810;458692
3541;2023-11-07 18:15:00;IBM;147.2140;147.2140;147.1870;147.1880;6
3542;2023-11-07 18:00:00;IBM;147.2340;147.2340;147.2260;147.2280;70
3543;2023-11-07 17:45:00;IBM;147.1940;147.3230;146.8410;146.8420;7
3544;2023-11-07 17:30:00;IBM;147.1940;147.2040;146.8410;147.1880;30
3545;2023-11-07 17:15:00;IBM;147.0760;147.2140;146.8800;147.1980;18
3546;2023-11-07 17:00:00;IBM;147.3130;147.3130;146.8600;146.8620;312
3547;2023-11-07 16:45:00;IBM;147.0850;147.0850;147.0780;147.0790;1
3548;2023-11-07 16:30:00;IBM;147.3130;147.3130;147.0480;147.3070;11
3549;2023-11-07 16:15:00;IBM;147.1650;147.1650;146.6130;147.0500;5
3550;2023-11-07 16:00:00;IBM;147.1740;147.6090;147.0090;147.1590;1456602
3551;2023-11-07 15:45:00;IBM;147.5400;147.6000;146.9790;147.1680;417513
3552;2023-11-07 15:30:00;IBM;147.4510;147.5400;147.3800;147.5340;117036
3553;2023-11-07 15:15:00;IBM;147.5210;147.6090;147.4340;147.4450;103215
3554;2023-11-07 15:00:00;IBM;147.2340;147.5300;147.2260;147.5240;172006
3555;2023-11-07 14:45:00;IBM;147.1050;147.2730;147.0980;147.2110;81538
3556;2023-11-07 14:30:00;IBM;147.0950;147.1840;147.0380;147.0890;67029
3557;2023-11-07 14:15:00;IBM;147.1250;147.2930;147.0980;147.0990;64888
3558;2023-11-07 14:00:00;IBM;147.0560;147.1450;146.9490;147.1290;54548
3559;2023-11-07 13:45:00;IBM;147.1390;147.1740;147.0090;147.0500;46901
3560;2023-11-07 13:30:00;IBM;147.0360;147.3520;147.0090;147.1190;186943
3561;2023-11-07 13:15:00;IBM;147.2540;147.2730;146.9890;147.0200;64731
3562;2023-11-07 13:00:00;IBM;147.2440;147.5110;147.1970;147.2470;145262
3563;2023-11-07 12:45:00;IBM;146.9960;147.2780;146.9000;147.2480;117614
3564;2023-11-07 12:30:00;IBM;146.8980;147.0660;146.8310;146.9810;100354
3565;2023-11-07 12:15:00;IBM;146.7790;146.9570;146.7120;146.8920;65841
3566;2023-11-07 12:00:00;IBM;146.9370;146.9370;146.7520;146.7830;71885
3567;2023-11-07 11:45:00;IBM;147.2540;147.2730;146.9100;146.9310;87037
3568;2023-11-07 11:30:00;IBM;147.0850;147.2730;147.0580;147.2560;87638
3569;2023-11-07 11:15:00;IBM;146.9070;147.1150;146.8410;147.0740;129313
3570;2023-11-07 11:00:00;IBM;147.1250;147.1940;146.8510;146.9210;107242
3571;2023-11-07 10:45:00;IBM;146.8090;147.1350;146.7520;147.1140;109991
3572;2023-11-07 10:30:00;IBM;146.6110;146.9040;146.5440;146.8120;132999
3573;2023-11-07 10:15:00;IBM;146.6700;146.6800;146.3660;146.6050;101598
3574;2023-11-07 10:00:00;IBM;146.8380;147.0950;146.6430;146.6570;90437
3575;2023-11-07 09:45:00;IBM;146.8280;146.8880;146.5590;146.8320;129748
3576;2023-11-07 09:30:00;IBM;147.3620;147.3620;146.4550;146.8220;158969
3577;2023-11-07 09:15:00;IBM;147.0950;147.3330;147.0880;147.2970;252
3578;2023-11-07 09:00:00;IBM;147.2730;147.3130;147.1370;147.3070;419
3579;2023-11-07 08:45:00;IBM;147.0750;147.2730;147.0670;147.2670;78
3580;2023-11-07 08:30:00;IBM;147.1350;147.1840;147.1180;147.1190;111
3581;2023-11-07 08:15:00;IBM;147.0360;147.1350;147.0290;147.0790;14
3582;2023-11-07 08:00:00;IBM;146.7390;147.3330;146.7320;147.2870;490
3583;2023-11-07 07:45:00;IBM;147.1840;147.2340;147.1270;147.1290;104
3584;2023-11-07 07:30:00;IBM;147.1940;147.3130;147.0580;147.0600;12
3585;2023-11-07 07:15:00;IBM;147.1250;147.2340;147.1180;147.2280;270
3586;2023-11-07 07:00:00;IBM;146.7390;147.1550;146.7320;147.0100;46
3587;2023-11-07 05:00:00;IBM;147.2140;147.2140;147.2070;147.2080;10
3588;2023-11-07 04:45:00;IBM;146.7790;146.9270;146.7710;146.9210;28
3589;2023-11-07 04:30:00;IBM;146.5810;147.2830;146.5740;147.2770;36
3590;2023-11-07 04:15:00;IBM;147.1050;147.1050;147.0980;147.0990;49
3591;2023-11-07 04:00:00;IBM;147.1050;147.4410;147.0980;147.4350;11
3592;2023-11-06 19:45:00;IBM;147.2540;147.2630;147.0780;147.0790;60
3593;2023-11-06 19:15:00;IBM;147.2240;147.2240;147.2160;147.2180;1
3594;2023-11-06 19:00:00;IBM;147.3030;147.3030;147.2950;147.2970;749438
3595;2023-11-06 18:45:00;IBM;147.0160;147.0160;147.0090;147.0100;2
3596;2023-11-06 18:30:00;IBM;147.3030;147.3030;147.0090;147.0100;749440
3597;2023-11-06 18:15:00;IBM;147.2240;147.2240;146.8310;146.8690;278
3598;2023-11-06 17:45:00;IBM;147.0950;147.2930;146.8310;147.2870;312
3599;2023-11-06 17:30:00;IBM;147.2730;147.2730;147.2660;147.2670;1
3600;2023-11-06 17:15:00;IBM;147.2930;147.2930;147.0090;147.0100;2
3601;2023-11-06 17:00:00;IBM;147.3330;147.4120;147.2950;147.2970;6
3602;2023-11-06 16:45:00;IBM;146.7200;147.3330;146.7120;147.3270;560
3603;2023-11-06 16:30:00;IBM;147.2730;147.3030;147.2660;147.2670;523
3604;2023-11-06 16:15:00;IBM;147.3030;147.3330;147.2660;147.2970;143
3605;2023-11-06 16:00:00;IBM;147.3330;147.3330;147.2660;147.2770;2530489
3606;2023-11-06 15:45:00;IBM;147.0850;147.3720;147.0190;147.3270;369530
3607;2023-11-06 15:30:00;IBM;147.1840;147.2340;146.9990;147.0890;128544
3608;2023-11-06 15:15:00;IBM;147.0660;147.1840;147.0190;147.1780;78985
3609;2023-11-06 15:00:00;IBM;147.0560;147.2040;146.9690;147.0400;97224
3610;2023-11-06 14:45:00;IBM;146.9270;147.1350;146.8700;147.0500;166409
3611;2023-11-06 14:30:00;IBM;146.8980;147.0260;146.8510;146.9210;177490
3612;2023-11-06 14:15:00;IBM;147.0060;147.0310;146.8460;146.9010;90728
3613;2023-11-06 14:00:00;IBM;147.2630;147.3330;146.9690;146.9950;138649
3614;2023-11-06 13:45:00;IBM;147.3030;147.3230;147.1870;147.2670;64378
3615;2023-11-06 13:30:00;IBM;147.2630;147.3820;147.2560;147.2970;82097
3616;2023-11-06 13:15:00;IBM;146.9470;147.2830;146.8900;147.2520;90777
3617;2023-11-06 13:00:00;IBM;147.2040;147.2040;146.8900;146.9310;187664
3618;2023-11-06 12:45:00;IBM;147.3030;147.3030;147.0880;147.1980;182228
3619;2023-11-06 12:30:00;IBM;147.3430;147.4310;147.1770;147.2870;140385
3620;2023-11-06 12:15:00;IBM;147.3520;147.4410;147.2760;147.3540;58450
3621;2023-11-06 12:00:00;IBM;147.3890;147.4810;147.3350;147.3470;58554
3622;2023-11-06 11:45:00;IBM;147.3430;147.3820;147.0780;147.3760;113661
3623;2023-11-06 11:30:00;IBM;147.1940;147.4310;147.1180;147.3270;102225
3624;2023-11-06 11:15:00;IBM;147.1610;147.3920;147.0380;147.2080;106255
3625;2023-11-06 11:00:00;IBM;147.3720;147.4910;147.1470;147.1490;139174
3626;2023-11-06 10:45:00;IBM;147.3720;147.4810;147.2160;147.3560;131473
3627;2023-11-06 10:30:00;IBM;147.5200;147.5300;147.3150;147.3760;100925
3628;2023-11-06 10:15:00;IBM;147.2240;147.5400;147.0930;147.5240;131723
3629;2023-11-06 10:00:00;IBM;147.2140;147.2930;147.0380;147.2080;104252
3630;2023-11-06 09:45:00;IBM;147.2630;147.5550;146.9400;147.2230;229436
3631;2023-11-06 09:30:00;IBM;146.2350;147.2630;146.1880;147.2570;287379
3632;2023-11-06 09:15:00;IBM;145.7850;146.5020;145.7780;145.9920;970
3633;2023-11-06 09:00:00;IBM;146.5020;146.5020;146.1390;146.1400;131
3634;2023-11-06 08:45:00;IBM;146.1460;146.5020;146.1290;146.3870;478
3635;2023-11-06 08:30:00;IBM;146.5120;146.5120;146.2080;146.3580;892
3636;2023-11-06 08:15:00;IBM;146.1560;146.3440;146.1390;146.1400;1009
3637;2023-11-06 08:00:00;IBM;146.4920;146.7390;146.0990;146.3380;309
3638;2023-11-06 07:45:00;IBM;146.3440;146.3930;146.3070;146.3380;220
3639;2023-11-06 07:30:00;IBM;146.4620;146.4920;146.3360;146.4860;54
3640;2023-11-06 07:15:00;IBM;146.2650;146.3440;146.2570;146.3380;45
3641;2023-11-06 07:00:00;IBM;146.3440;146.3830;146.1490;146.2590;314
3642;2023-11-06 05:15:00;IBM;146.2650;146.2650;146.2470;146.2490;37
3643;2023-11-06 05:00:00;IBM;146.6010;146.6010;146.0500;146.3280;870
3644;2023-11-06 04:45:00;IBM;146.4430;146.6010;146.4250;146.5950;29
3645;2023-11-06 04:30:00;IBM;146.6010;146.6010;146.4350;146.4370;2
3646;2023-11-06 04:00:00;IBM;146.1460;146.3240;145.3580;146.2490;70
3647;2023-11-03 19:45:00;IBM;146.1260;146.1260;146.1190;146.1200;75
3648;2023-11-03 19:15:00;IBM;146.2350;146.3440;146.2280;146.2290;163
3649;2023-11-03 19:00:00;IBM;146.2450;146.2650;146.1190;146.2390;387818
3650;2023-11-03 18:45:00;IBM;146.2350;146.2840;146.2280;146.2290;25
3651;2023-11-03 18:30:00;IBM;146.2450;146.2450;146.2380;146.2390;387805
3652;2023-11-03 18:15:00;IBM;146.1060;146.3440;146.0990;146.1500;1612
3653;2023-11-03 18:00:00;IBM;146.3240;146.3240;146.2970;146.2980;56
